title,artist_id,background_story,playback_url
Look At You,1260,,https://www.youtube.com/watch?v=JoWK492quFI
Whiskey Lullaby,212,,https://www.youtube.com/watch?v=XJm2qV34sU4
Hurt,733,,https://www.youtube.com/watch?v=vt1Pwfnh5pc
Ring Of Fire,733,,https://www.youtube.com/watch?v=It7107ELQvY
One,733,,https://www.youtube.com/watch?v=CGrR-7_OBpA
Bandaged Hand,870,,https://www.youtube.com/watch?v=WxMB3K_sQDc
Amazing,870,,https://www.youtube.com/watch?v=iHG-VIPaYA4
Eskimo,870,,https://www.youtube.com/watch?v=ruwRitboJhM
She Waits,870,,https://www.youtube.com/watch?v=xWm-ba52o9Q
Worlds Collide,870,,https://www.youtube.com/watch?v=XZS9OY3r1P0
Angela,870,,https://www.youtube.com/watch?v=m6vaJPUBe-k
Honey Bee,870,,https://www.youtube.com/watch?v=ZE-lMOY1XIc
Wave,870,,https://www.youtube.com/watch?v=QegrqTBn86E
All I Need,870,,https://www.youtube.com/watch?v=WhQoWZnK4wI
House of the Rising Sun,1410,,https://www.youtube.com/watch?v=0sB3Fjw3Uvc
Rock of Ages,361,,https://www.youtube.com/watch?v=uXFxPN7Sqxo
Deadman's Gun,97,,https://www.youtube.com/watch?v=Yag41F7eCLU
White Blood,1072,,https://www.youtube.com/watch?v=etYtpKN8TgM
All We Do,1072,,https://www.youtube.com/watch?v=F30G87zlRPw
Faded,49,,https://www.youtube.com/watch?v=8KbK1W7oLfU
Tyrant Of The Airways,1177,,https://www.youtube.com/watch?v=mmVBRYkVYvQ
tina,1541,,https://soundcloud.com/tomppabeats/tina
fckig[beeper],1541,,https://soundcloud.com/tomppabeats/twentyone
just one more dance,1541,,https://soundcloud.com/tomppabeats/just-one-more-dance
falling in love with you over and over again in my dreams (ft. lapsihmy),1541,,https://soundcloud.com/tomppabeats/falling-in-love-with-you-over-and-over-again-in-my-dreams
summer lover (ft. in love with a ghost),1541,,https://soundcloud.com/tomppabeats/summerlover
feelingsforu,1541,,https://soundcloud.com/tomppabeats/feelingsforu
snowin',1541,,https://soundcloud.com/tomppabeats/snowin
between friends,1541,,https://soundcloud.com/tomppabeats/between-friends
wunforfiddy,1541,,https://soundcloud.com/tomppabeats/fiddy
beep boop mix,1541,,https://soundcloud.com/tomppabeats/shell-come-to-me-in-a-dream
tale,1541,,https://soundcloud.com/tomppabeats/tale
goodbye (ft. rei brown),1541,,https://soundcloud.com/tomppabeats/goodbye-ft-rei-brown
iSPY,815,,https://www.youtube.com/watch?v=4is83n8xfLY
Little Martha,1407,,https://www.youtube.com/watch?v=oESxyRqkI2o
Faded (Oasis Remix),49,,https://www.youtube.com/watch?v=dLdIx0epx3U
How Far I'll Go,104,,https://www.youtube.com/watch?v=cPAbx5kgCJo
Soak Up The Sun,1281,,https://www.youtube.com/watch?v=_8czkKRGPVQ
Got The Time,84,,https://www.youtube.com/watch?v=be7iNHw8QoQ
Drew Barrymore,1390,,https://www.youtube.com/watch?v=DcRi3j8sjtU
Love Galore,1390,,https://www.youtube.com/watch?v=hHXfCOjb3fk
Broken Clocks,1390,,https://www.youtube.com/watch?v=0Exxu8lsGYE
Doves In The Wind,1390,,https://www.youtube.com/watch?v=ydmNO1go0mw
The Weekend,1390,,https://www.youtube.com/watch?v=PALMMqZLAQk
Babylon,1390,,https://www.youtube.com/watch?v=RXDOcZLmrKU
Normal Girl,1390,,https://www.youtube.com/watch?v=_R2LiwXtuLQ
20 Something,1390,,https://www.youtube.com/watch?v=Azqv46WFxZE
twoAM,1390,,https://www.youtube.com/watch?v=mwxepqBEZ3U
Diddy Bop,1056,,https://www.youtube.com/watch?v=pUncXbXAiV0
Shadow Man,1056,,https://www.youtube.com/watch?v=N0Gg4lMzezc
Mary Jane Love,1056,,https://www.youtube.com/watch?v=BqzTFDPQUP0
Open Apology,1056,,https://www.youtube.com/watch?v=3l3ASidbFvk
Sunny Duet,1056,,https://www.youtube.com/watch?v=6qSVOFVLuMg
Videotape,1167,,https://www.youtube.com/watch?v=-kCKob1YKOU
These Are The Days Of Our Lives,1159,,https://www.youtube.com/watch?v=oB4K0scMysc
Midnight Train to Georgia,546,,https://www.youtube.com/watch?v=meaVNHch96o
Show Me Love,1208,,https://www.youtube.com/watch?v=Ps2Jc28tQrw
September,421,,https://www.youtube.com/watch?v=Gs069dndIYk
Ricochet Part 1,1396,,https://www.youtube.com/watch?v=xFypcW25_Bo
Turn To Stone,434,,https://www.youtube.com/watch?v=BDhJU_cNCZE
Relaxing Instrumental Music,1576,,https://www.youtube.com/watch?v=kx96SADp1dE
Protection,931,,https://www.youtube.com/watch?v=0g37q6mb6MY
Nessun Dorma,918,,https://www.youtube.com/watch?v=kJZ2XA84MPI
Ave Maria,918,,https://www.youtube.com/watch?v=zHZl1hpR5k0
I'll Walk With God,918,,https://www.youtube.com/watch?v=_OQ2Cc6yFz4
Granda,918,,https://www.youtube.com/watch?v=cWXNSlZU0Us
Vesti La Giubba,918,,https://www.youtube.com/watch?v=rRhmogBs-gU
Be My Love,918,,https://www.youtube.com/watch?v=8o8SZng55T0
Because You're Mine,918,,https://www.youtube.com/watch?v=O6PZvj49IuM
Shopno Jabe Bari Amar,980,,https://www.youtube.com/watch?v=qBAvtwLTyko
Stand Up,1248,,https://www.youtube.com/watch?v=2vW5pCCQ_mQ
Birthright,268,,https://www.youtube.com/watch?v=5UPCLR8-Aeo
Over You,343,,https://www.youtube.com/watch?v=m02-RHN_hQE
Power,772,,https://www.youtube.com/watch?v=L53gjP-TtGE
Fat,1,,https://www.youtube.com/watch?v=YQcjt-sEiVc
Sinfonia Antartica (Symphony #7),154,,https://www.youtube.com/watch?v=Mv6YBg7PLag
"Lullay, Lully",136,,https://www.youtube.com/watch?v=gTNJLzUxOQM
Under The Milky Way,1430,,https://www.youtube.com/watch?v=g6jhpaX7fNQ
Satellite,577,,https://www.youtube.com/watch?v=bAkvb2Rhces
How Soon Is Now?,1499,,https://www.youtube.com/watch?v=hnpILIIo9ek
(Don't Fear) The Reaper,187,,https://www.youtube.com/watch?v=ClQcUyhoxTg
The Sound Of Silence,387,,https://www.youtube.com/watch?v=4zLfCnGVeL4
Radioactive,646,,https://www.youtube.com/watch?v=iO_WxYC34eM
It's Time,646,,https://www.youtube.com/watch?v=IOatp-OCw3E
Stay,636,,https://www.youtube.com/watch?v=2t5JbPU1Vy4
Smile like You Mean It,1460,,https://www.youtube.com/watch?v=l1p_NHFd8jM
Here With Me,1460,,https://www.youtube.com/watch?v=7SxTyvOixJA
Overture,586,,https://www.youtube.com/watch?v=pqnG6iCdc6g
Save Yourself,770,,https://www.youtube.com/watch?v=0YySkt6--h0
Under The Boardwalk,1439,,https://www.youtube.com/watch?v=EPEqRMVnZNU
Like The Weather,4,,https://www.youtube.com/watch?v=te7bbWBXusk
Ain't Life Grand,1629,,https://www.youtube.com/watch?v=XQ2QM9SO7ig
Chasing Cars,1322,,https://www.youtube.com/watch?v=GemKqzILV4w
Easylike,317,,https://www.youtube.com/watch?v=T1qnZFpNwGM
Holiday,901,,https://www.youtube.com/watch?v=IHknoSQZibU
Sweater Weather,1474,,https://www.youtube.com/watch?v=RA26uXxh5O0
Roar,778,,https://www.youtube.com/watch?v=n2f501YWxso
Move Your Body (Single Mix),1290,,https://www.youtube.com/watch?v=0GoGcVs6pbU
Oxygne Part 7,694,,https://www.youtube.com/watch?v=FzUaHvYCIR0
Oxygne Part 8,694,,https://www.youtube.com/watch?v=8CsqFOhNN0k
Oxygne Part 9,694,,https://www.youtube.com/watch?v=wDCQr65dzG4
Oxygne Part 10,694,,https://www.youtube.com/watch?v=K1lyKd7WA-o
Oxygne Part 11,694,,https://www.youtube.com/watch?v=1_lu0qNhEjY
Oxygne Part 12,694,,https://www.youtube.com/watch?v=PelJwdBRJME
Oxygne Part 13,694,,https://www.youtube.com/watch?v=s4tm-RUAkmI
O Magnum Mysterium,798,,https://www.youtube.com/watch?v=Q7ch7uottHU
Jupiter,574,,https://www.youtube.com/watch?v=TqrEox67O78
Aranjuez mon amour,1193,,https://www.youtube.com/watch?v=U42t2fMkJZg
The Piper O' Dundee,1259,,https://www.youtube.com/watch?v=Z0FIzDR_Mac
The Force of Destiny - Overture,1592,,https://www.youtube.com/watch?v=EQjOaIyh6HQ
Call of the Cossacks,1122,,https://www.youtube.com/watch?v=mqSIfEC-o8Y
The Lazy Song,230,,https://www.youtube.com/watch?v=G2o9Yd0uydM
Hey Jude (Glee Cover),1418,,https://www.youtube.com/watch?v=NVOTHBjk-MM
How Deep Is Your Love,785,,https://www.youtube.com/watch?v=AmIa5djjKAw
Afterglow,653,,https://www.youtube.com/watch?v=OnTelUJrDhc
Sunrise,1058,,https://www.youtube.com/watch?v=j7pEg3KXNcs
Before Tomorrow Comes,61,,https://www.youtube.com/watch?v=xmtD-j6p57Q
Memory Motel,1490,,https://www.youtube.com/watch?v=xvEshC4FATU
Mas Que Nada,1268,,https://www.youtube.com/watch?v=05w5ch9l6zI
One Note Samba,1268,,https://www.youtube.com/watch?v=dFr-r0ugXPc
The Joker,1268,,https://www.youtube.com/watch?v=DsW28Gz27ZE
Going Out of My Head,1268,,https://www.youtube.com/watch?v=3yYePRq_kEU
Tim Dom Dom,1268,,https://www.youtube.com/watch?v=gPlVtSUKjqo
Day Tripper,1268,,https://www.youtube.com/watch?v=sJPJ6SYQ5Fk
çgua De Beber,1268,,https://www.youtube.com/watch?v=oDcGyDAdlzI
Doctor Doctor,1572,,https://www.youtube.com/watch?v=TDRHuVqO1dE
Lively Up Yourself,193,,https://www.youtube.com/watch?v=oyFmNPoDbDU
Lively Up Yourself,194,,https://www.youtube.com/watch?v=oyFmNPoDbDU
Get You,335,,https://www.youtube.com/watch?v=uQFVqltOXRg
Livin' On A Prayer,201,,https://www.youtube.com/watch?v=lDK9QqIzhwk
Perm,230,,https://www.youtube.com/watch?v=ftXmvnL0ZOc
With You,289,,https://www.youtube.com/watch?v=nmjdaBaZe8Y
Wi Ing Wi Ing (____),638,,https://www.youtube.com/watch?v=xuZF2kxzv0I
Chop Suey!,1388,,https://www.youtube.com/watch?v=CSvFpBOe8eY
Toxicity,1388,,https://www.youtube.com/watch?v=iywaBOMvYLI
B.Y.O.B.,1388,,https://www.youtube.com/watch?v=zUzd9KyIDrM
Lonely Day,1388,,https://www.youtube.com/watch?v=DnGdoEa1tPg
Spiders,1388,,https://www.youtube.com/watch?v=SqZNMvIEHhs
Black Rain,1088,,https://www.youtube.com/watch?v=8czjxzTtUTk
Pink Moon,1039,,https://www.youtube.com/watch?v=aXnfhnCoOyo
Blue Moon,319,,https://www.youtube.com/watch?v=FoOhLndbkx8
Sweet Jane,319,,https://www.youtube.com/watch?v=BHRFZFmEq9o
La Bamba,1203,,https://www.youtube.com/watch?v=Jp6j5HJ-Cok
Jump Around,632,,https://www.youtube.com/watch?v=KZaz7OqyTHQ
Dream A Little Dream Of Me,872,,https://www.youtube.com/watch?v=SwYKqA_j2M8
Forever Autumn,697,,https://www.youtube.com/watch?v=dRV7CUU5tFk
Girls In The Trees,993,,https://www.youtube.com/watch?v=P_QN6l1ErPg
Always Returning,217,,https://soundcloud.com/cantaloupemusic/12-always-returning
Weightless,912,,https://soundcloud.com/justmusiclabel/weightless-marconi-union
About You (Dream Koala Remix),1647,,https://soundcloud.com/giacomo-marani/xxyyxx-about-you-dream-koala
It's Been A Long Time,1180,,https://soundcloud.com/chillchildren/kreaem-kdn-its-been-a-long-time
Midnight (Kygo Remix),310,,https://soundcloud.com/nickraymondg/coldplay-midnight-kygo-remix
Miss U,1283,,https://soundcloud.com/ghostly/shigeto-miss-u
Re: Stacks (Owsey & Resotone Rework),199,,https://soundcloud.com/owsey/bon-iver-re-stacks-owsey
Sticky Panda (feat. YOSHIMITSU),29,,https://soundcloud.com/addzyaddzy/sticky_panda
Times,431,,https://soundcloud.com/eveline-eevee/times
Homegrown,603,,https://soundcloud.com/hauxofficial/homegrown
Roslyn,200,,https://soundcloud.com/diana-pinheiro-3/roslyn-bon-iver-st-vincent
Used To Be,876,,https://soundcloud.com/luca-fogale/used-to-be
Waste of Time (LANKS Cover),986,,https://soundcloud.com/lanksmusic/mo-waste-of-time-cover-lanks-live-improvised-cover
Marooned,1135,,https://youtu.be/oRU155p_Pv0
Sabbath,995,,https://soundcloud.com/monoofjapan/sabbath
Case Closed OST,776,,https://soundcloud.com/atreyee-sikdar/sets/case-closed
Gentle Wave,712,,https://youtu.be/AiG0cCQXzcI
End Of Time (Ft. Wayne Morley),920,,https://www.indieshuffle.com/mark-dorricott-end-of-time-ft-wayne-morley/
Reflections,476,,https://soundcloud.com/faxmusik/01-reflections-mp3
Take Five,345,,https://soundcloud.com/davebrubeck/take-five-12
"Gnossienne, 5",458,,https://youtu.be/VqTe1-7JATA
Lent et Grave,458,,https://youtu.be/vOVYp4GXwQE
Songs on the Beach,89,,https://soundcloud.com/the-pina-colada/song-on-the-beach
Island of Lucidity,1110,,https://youtu.be/V6dRFovlh6A
Just Like You,1556,,https://www.youtube.com/watch?v=-6qrIJbhK38
Free Somebody,886,,https://www.youtube.com/watch?v=lpwG8f9nt4s
I Just Wanna Dance,1525,,https://www.youtube.com/watch?v=4mRllwunCs4
Shut Up & Groove (feat. DEAN),610,,https://www.youtube.com/watch?v=sk6WiGOmlso
Came Out Of A Lady,1221,,https://www.youtube.com/watch?v=8t2-rJo5bdw
Reflections,984,,https://soundcloud.com/faxmusik/01-reflections-mp3
(Everything is) Debatable,615,,https://www.youtube.com/watch?v=LIPZltNpz54
Run Away With Me,257,,https://www.youtube.com/watch?v=TeccAtqd5K8
Hibikase (Resonate),602,,https://www.youtube.com/watch?v=YY7hhdTgcQU
Happy Synthesizer,949,,https://www.youtube.com/watch?v=vJ9XSolYpHQ
Repeat,1327,,https://www.youtube.com/watch?v=WuE0l_KFK50
Electric Angel,602,,https://www.youtube.com/watch?v=BHkTR4pe7uQ
Into Starlight,639,,https://www.youtube.com/watch?v=4hGOCCcPvjk
En Tu Mirar,904,,https://www.youtube.com/watch?v=f3gbyT2Jhso
Copycat,572,,https://www.youtube.com/watch?v=Q_QEPrkwZ-Q
Boundary,1575,,https://www.youtube.com/watch?v=-BgcoiJfKMc
A World To Escape,1659,,https://www.youtube.com/watch?v=oMqFNfNvx0c
Unstoppable,845,,https://www.youtube.com/watch?v=Xydf351l-gw
I'm Too Sexy,1199,,https://www.youtube.com/watch?v=P5mtclwloEQ
I Gotta Feeling,1422,,https://www.youtube.com/watch?v=uSD4vsh1zDA
You Belong To The City,549,,https://www.youtube.com/watch?v=X5QycZbFKyc
I'm Every Woman,271,,https://www.youtube.com/watch?v=P4p1k6YIc1U
Wild Night,1584,,https://youtu.be/VX2_HahKoe4
Friday On My Mind,1440,,https://youtu.be/rBJLoYd8xak
Summer In The City,1467,,https://youtu.be/m648v4s5sFc
Walking Around Waiting Downtown,1189,,https://youtu.be/Irj6jhEm8T4
Shut Up and Dance,1610,,https://www.youtube.com/watch?v=mjdIJ5ZSpSk
Fire Under My Feet,838,,https://youtu.be/bGCZL801OfQ
I Don't Care,469,,https://www.youtube.com/watch?v=90MxRK0P1u0
DNA.,788,,https://soundcloud.com/anthony-barela-262953884/dna-kendrick-lamar
Darkest Before Dawn Intro,1157,,https://www.youtube.com/watch?v=fsPdinssdVo
The Game,1432,,https://www.youtube.com/watch?v=F_JF8oSxXtM
Se–orita,1601,,https://www.youtube.com/watch?v=5OAYMMod9Wo
Big Time,1121,,https://youtu.be/PBAl9cchQac
Power Glove,801,,https://youtu.be/y_z9W_N5Drg
No Type,1168,,https://www.youtube.com/watch?v=wzMrK-aGCug
Good Time,1087,,https://www.youtube.com/watch?v=H7HmzwI67ec
Epic,1517,,https://www.youtube.com/watch?v=AgPbZHXQNAU
Prelude,1517,,https://www.youtube.com/watch?v=MXEr_KoBqqI
Wakin' On A Pretty Day,813,,https://www.youtube.com/watch?v=2ByLFR9_phc
Remedy,1421,,https://www.youtube.com/watch?v=T81xsEyfl3c
We Are The Champions,1159,,https://www.youtube.com/watch?v=04854XqcfCY
Take A Walk,1101,,https://www.youtube.com/watch?v=dZX6Q-Bj_xg
Jungle Boogie,803,,https://www.youtube.com/watch?v=QHGOO73Gxg4
I Will Be Heard,601,,https://www.youtube.com/watch?v=MuTLGLsAzyY
We're Gonna Win,232,,https://www.youtube.com/watch?v=KHr9ouaE5zE
Let's Go,361,,https://www.youtube.com/watch?v=EB7BeKwoYAs
Wild In The Streets,201,,https://www.youtube.com/watch?v=LPa1HswSc2o
Boulevard of Broken Dreams,564,,https://www.youtube.com/watch?v=r5EXKDlf44M
The Power,1319,,https://www.youtube.com/watch?v=2Rgbbh6fcCU
Gonna Make You Sweat,243,,https://www.youtube.com/watch?v=LaTGrV58wec
Keep On Movin',1328,,https://www.youtube.com/watch?v=1iQl46-zIcM
Highland Cathedral,1057,,https://www.youtube.com/watch?v=jqfeOXIJQoI
Tunnel Vision,1362,,https://youtu.be/wVNUD-sqV1g
Theme Song,1209,,https://www.youtube.com/watch?v=I33u_EHLI3w
BO$$,484,,https://www.youtube.com/watch?v=Y4JfPlry-iQ
Road 2 Glory,6,,https://youtu.be/_VpECGXgBHk
L.A. Woman,1438,,https://youtu.be/JskztPPSJwY
Tusk,496,,https://youtu.be/InjF8xj93LU
Headup,362,,https://www.youtube.com/watch?v=6I2Aba-BYF8
(I Love You) for Sentimental Reasons,783,,https://youtu.be/G7QzT4MKbaM
Truce,1564,,https://www.youtube.com/watch?v=eCeBNwBUkcI
Can't Help Falling In Love,1564,,https://www.youtube.com/watch?v=6ThQkrXHdh4
Therapy,56,,https://www.youtube.com/watch?v=lTNmec6sOPc
"Gone, Gone, Gone",1127,,https://www.youtube.com/watch?v=oozQ4yV__Vw
Searchlight,1127,,https://www.youtube.com/watch?v=FyeGCs0WVTY
Holding On And Letting Go,1219,,https://www.youtube.com/watch?v=Awr_jzijeIU
Never Say Never,1447,,https://www.youtube.com/watch?v=Aihu16RyYp8
Comes and Goes,566,,https://www.youtube.com/watch?v=b0LNhIaGAUw
Snow (Hey Oh),1183,,https://www.youtube.com/watch?v=KvlqclaxyP4
Cancer (Cover),1564,,https://www.youtube.com/watch?v=yw6i1SAHetc
Amnesia,11,,https://www.youtube.com/watch?v=9u3y5fmoAvA
The House That Built Me,982,,https://www.youtube.com/watch?v=nBgM5ZRzzjI
Miles Away,809,,https://www.youtube.com/watch?v=fTQ1wpJZXJA
Without A Word,1251,,https://www.youtube.com/watch?v=JXbjf4fER6c
Late To The Party,766,,https://www.youtube.com/watch?v=JM07F5bYRhc
The Time I've Wasted,867,,https://soundcloud.com/thecaitlinshow/lori-mckenna-the-time-ive-wasted
Perfect,877,,https://www.youtube.com/watch?v=a633nyqWA48
Pieces of You,290,,https://www.youtube.com/watch?v=irxgOdaykPE
It's Your Move,746,,https://www.youtube.com/watch?v=jcfX7RrgV6s
Lovely,1250,,https://www.youtube.com/watch?v=fyfMZSaw0i0
She Don't Love You,457,,https://www.youtube.com/watch?v=MgJ7v8D8iFE
Halley's Comet,1252,,https://www.youtube.com/watch?v=Y39lazhMgDQ
Better Be Home Soon,1617,,https://www.youtube.com/watch?v=LQ6TU5UxzIo
Dancing Shoes,565,,https://www.youtube.com/watch?v=k4bBu9HD_Qo
When You Come Back Down,1042,,https://www.youtube.com/watch?v=ng5-VUDcjJ8
Fingertips,1228,,https://www.youtube.com/watch?v=Mrvyz37lz5I
Forever Girl,738,,https://www.youtube.com/watch?v=Wz5_ktnCbvo
Whiskey And You,293,,https://www.youtube.com/watch?v=z2uPKDXS8BA
What If I Stay,294,,https://www.youtube.com/watch?v=hYkfQa3ZHM4
Stay My Love,1574,,https://www.youtube.com/watch?v=EaCSUoY6p8k
Where Cowboys Ride,1252,,https://www.youtube.com/watch?v=2VJ0lRLfivI
Old Time's Sake,277,,https://www.youtube.com/watch?v=sHyvH9Cadu4
Nothing Like You,344,,https://www.youtube.com/watch?v=ibk05vDMNqA
When You Say Nothing At All,54,,https://www.youtube.com/watch?v=1SCOimBo5tg
Louise,981,,https://www.youtube.com/watch?v=Pskx1w4rOEg
All Is Well,106,,https://www.youtube.com/watch?v=mUkbD9v0jBs
Cry Cry,561,,https://www.youtube.com/watch?v=9CiHSbYQdxU
Brighter Shade of Blue,742,,https://www.youtube.com/watch?v=cHo8yZfpr-E
Nowhere Fast,1074,,https://www.youtube.com/watch?v=Qq1nGVSRx4g
Bluebonnets (Julia's Song),24,,https://www.youtube.com/watch?v=KxRHMzK9TX0
To The Moon And Back,883,,https://www.youtube.com/watch?v=gNQ_SoXU7mI
I Loved You When,1214,,https://www.youtube.com/watch?v=mQMXth6Y-Wc
Wait Up For Me,65,,https://www.youtube.com/watch?v=9XoizWXGLU0
Dreamer,657,,https://www.youtube.com/watch?v=HqOno6pT3jA
Shiver And Shake,1227,,https://www.youtube.com/watch?v=XJsoCbrgjro
Coming Down the Moutain,981,,https://www.youtube.com/watch?v=-YSpvFWZMng
Love The Lonely Out Of You,226,,https://www.youtube.com/watch?v=yhPNZKdVRh8
Burning House,251,,https://www.youtube.com/watch?v=tzB3JB-0zk4
Tin Man,982,,https://www.youtube.com/watch?v=Y8PWkTnsrCo
Moving Pictures,315,,https://www.youtube.com/watch?v=1VSWxORbK48
This Town Is Killing Me,247,,https://www.youtube.com/watch?v=8sia2n7CQd4
When The Right One Comes Along,1358,,https://www.youtube.com/watch?v=n0APrH9TGhI
Humble & Kind,867,,https://www.youtube.com/watch?v=iw9b3mhsOHg
Waters,714,,https://www.youtube.com/watch?v=fNB7wc75Z84
You and Tequila,789,,https://www.youtube.com/watch?v=Q8XkLrErSHw
Build Me Up From Bones,1253,,https://www.youtube.com/watch?v=X09s37tJ09s
The Love That We Need,604,,https://www.youtube.com/watch?v=puVLUiyJDU4
A Woman Like You,832,,https://www.youtube.com/watch?v=dbAp5nphTz4
Giving It All (To You),581,,https://www.youtube.com/watch?v=ysqX8YKvtmU
This Town Still Talks About You,1022,,https://www.youtube.com/watch?v=ATAipls6YJM
King of California,1186,,https://www.youtube.com/watch?v=aw-PTVoblRk
Feeling Good,1048,,https://www.youtube.com/watch?v=D5Y11hwjMNs
I Can See Clearly Now,710,,https://www.youtube.com/watch?v=KSuB4t3q_dA
Kiss Of Life,1234,,https://www.youtube.com/watch?v=MmOau-PMWJk
What A Wonderful World,873,,https://www.youtube.com/watch?v=4NPc7Y829dE
Under My Skin,511,,https://www.youtube.com/watch?v=C1AHec7sfZ8
I Don't Know Why,1277,,https://www.youtube.com/watch?v=fPL_VW9LD-k
100 Years,491,,https://www.youtube.com/watch?v=tR-qQcNT_fY
You Make My Dreams,585,,https://www.youtube.com/watch?v=X_I4wtNPv5w
Can't Stop The Feeling,762,,https://www.youtube.com/watch?v=ru0K8uYEZWw
Beautiful Ones,1363,,https://www.youtube.com/watch?v=xqovGKdgAXY
Baby Blue,130,,https://youtu.be/C53QAuOoSgc
No Matter What,130,,https://youtu.be/Xoke1wUwEXY
I Can See Clearly Now,734,,https://www.youtube.com/watch?v=KSuB4t3q_dA
Somewhere Over The Rainbow,659,,https://youtu.be/V1bFr2SWP1I
What A Wonderful World,659,,https://www.youtube.com/watch?v=4NPc7Y829dE
Khaabon ke Parinday,992,,https://www.youtube.com/watch?v=R0XjwtP_iTY
One Bourbon One Scotch One,727,,https://www.youtube.com/watch?v=q-fSZRYeBWk
Chill Out,728,,https://www.youtube.com/watch?v=43yvS6bPZDs
The Peacocks,213,,https://www.youtube.com/watch?v=DUD6WTLQ0uQ
Sexual Healing,929,,https://www.youtube.com/watch?v=rjlSiASsUIs
Something Got Me Started,1299,,https://www.youtube.com/watch?v=DMgVS2j05HA
Family Affair,930,,https://www.youtube.com/watch?v=znlFu_lemsU
Let's Dance,347,,https://www.youtube.com/watch?v=N4d7Wp9kKjA
Juju,913,,https://www.youtube.com/watch?v=I8e99TbSkfY
Funny (All She Needs Is Love),913,,https://www.youtube.com/watch?v=yOO4kU0fe9o
If I Didn't Know Better,889,,https://www.youtube.com/watch?v=Cn9rR24S0AY
California Love,6,,https://www.youtube.com/watch?v=uWbXQQG9B6c
Im Nin'Alu,1071,,https://www.youtube.com/watch?v=ZRnzTTYk7_Q
Paradisiaque,944,,https://www.youtube.com/watch?v=BU-2tRAvctM
Dreamlover,915,,https://www.youtube.com/watch?v=CqBtS6BIP1E
Part Time Lover,1353,,https://www.youtube.com/watch?v=jN2AdOjI4FI
(Sittin' On) The Dock Of The Bay,1084,,https://www.youtube.com/watch?v=rTVjnBo96Ug
Start Me Up,1490,,https://www.youtube.com/watch?v=ZzlgJ-SfKYE
The Thrill Is Gone,120,,https://www.youtube.com/watch?v=oica5jG7FpU
"Please, Please, Please",674,,https://www.youtube.com/watch?v=o4w454Lape8
Sledgehammer,1121,,https://www.youtube.com/watch?v=VS1NGlJHnz4
Conversations (Feat. Stevie Wonder),1321,,https://www.youtube.com/watch?v=VDKbBZTb8NM
Ray Charles,622,,https://www.youtube.com/watch?v=0rEsVp5tiDQ
Magdalena,401,,https://www.youtube.com/watch?v=M-fPEiFxLt8
Tonight (Best You Ever Had),729,,https://www.youtube.com/watch?v=iXvy8ZeCs5M
Ain't My Fault,680,,https://www.youtube.com/watch?v=gxutrFlaXd8
Don't You (Forget About Me),1297,,https://www.youtube.com/watch?v=CdqoNKCCt7A
Pale Shelter,1400,,https://www.youtube.com/watch?v=l_kN_DJQJ3U
West End Girls,1118,,https://www.youtube.com/watch?v=p3j2NYZ8FKs
Back Together,1207,,https://www.youtube.com/watch?v=aqONYO4WgOc
Chaka Khan,38,,https://www.youtube.com/watch?v=-Ro8-ngA8gs
California Stars,164,,https://youtu.be/gxzMbAMO73k
Circle Of The Sun,1266,,https://www.youtube.com/watch?v=ahLcD_gKbns
Summer Vibe,1609,,https://www.youtube.com/watch?v=eNzenkoeJcY
Forever Young,192,,https://www.youtube.com/watch?v=NuYqL-uzMes
Today,348,,https://www.youtube.com/watch?v=wYXrQPidJkw
Drift Away,397,,https://www.youtube.com/watch?v=gr_eVcCAUXo
Sunny Afternoon,1463,,https://youtu.be/pIKsHh3BFPI
Sunday Morning,1508,,https://www.youtube.com/watch?v=892Z6nvxwvs
This Is The Life,411,,https://www.youtube.com/watch?v=afZ6pDRPV5o
Tuesday Afternoon,1469,,https://www.youtube.com/watch?v=wM8JjT-97i8
Morning Dance,1338,,https://www.youtube.com/watch?v=bVDZ5UY_oDw
Aruba,1489,,https://www.youtube.com/watch?v=deYyRjG7JWc
Rock N Roll,831,,https://youtu.be/4bv_ALKkTjQ
Father and Son,263,,https://www.youtube.com/watch?v=JCQVnSOFqfM
Perfecto Extra–o,264,,https://www.youtube.com/watch?v=sK025naeYv4
Technicolour Beat,1072,,https://www.youtube.com/watch?v=j9FfYWp_d5w
My Kind Of Town,511,,https://www.youtube.com/watch?v=2N9SPvtZ6pE
Cat's In The Cradle,597,,https://www.youtube.com/watch?v=7OqwKfgLaeA
In Da Club,12,,https://www.youtube.com/watch?v=5qm8PH4xAss
Born In The USA,229,,https://www.youtube.com/watch?v=lZD4ezDbbu4
Daddy's Hand,625,,https://youtu.be/nOAjAWToYMI
Restless Year,465,,https://youtu.be/NDOenFQazrA
Sweep Me Off My Feet,1144,,https://youtu.be/iHXPvBsXCAc
Paint Me Silver,1144,,https://youtu.be/5Xml6eYn5Eg
Slow It Down,908,,https://youtu.be/0hu_-BS8EbQ
Angel,665,,https://www.youtube.com/watch?v=gr-Ff8us0Hg
Lightning Crashes,860,,https://www.youtube.com/watch?v=xsJ4O-nSveg
Dreams,1014,,https://youtu.be/9RMHHwJ9Eqk
We're Gonna Change The World,936,,https://youtu.be/mx_12cvgTqI
SOBER (___),160,,https://www.youtube.com/watch?v=MBNQgq56egk
